SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.7,39.5,36.7,38.95,38.75,36.75,309001,11856802.35,22-SEP-2016,1789,INE144J01027,
3IINFOTECH,EQ,5.95,5.95,5.8,5.85,5.85,5.85,2049992,12026635.75,22-SEP-2016,629,INE748C01020,
3MINDIA,EQ,13230.05,13230.05,13100,13186,13183.1,13099.1,773,10163996.9,22-SEP-2016,250,INE470A01017,
8KMILES,EQ,1884.8,1925.05,1873,1882.4,1880,1868.1,24415,46261175.85,22-SEP-2016,2441,INE650K01013,
A2ZINFRA,EQ,39.9,40.35,38.7,39.1,38.95,39.3,578306,22818680.6,22-SEP-2016,2686,INE619I01012,
AARTIDRUGS,EQ,540,583.6,537.05,569.9,574,538.6,82084,46239625.15,22-SEP-2016,2092,INE767A01016,
AARTIIND,EQ,627.75,627.75,616.35,620.3,619.5,617.2,43903,27199004.95,22-SEP-2016,1802,INE769A01020,
AARVEEDEN,EQ,80.15,83,79.05,79.9,79.1,80.75,14622,1181882.5,22-SEP-2016,258,INE273D01019,
ABAN,EQ,210,213.3,209.1,210.55,209.65,207.55,1009404,213085543.75,22-SEP-2016,11743,INE421A01028,
ABB,EQ,1170,1170,1152.65,1158,1162,1150.6,24244,28082768.85,22-SEP-2016,3992,INE117A01022,
ABBOTINDIA,EQ,4749,4773,4693.05,4755.95,4759.95,4693.25,1558,7383802.85,22-SEP-2016,580,INE358A01014,
ABFRL,EQ,140.8,143,137,137.7,138.6,138.1,1356481,190086489.25,22-SEP-2016,11453,INE647O01011,
ABGSHIP,EQ,30.05,32.4,29.75,31.9,31.9,30.2,1527996,48318529.55,22-SEP-2016,6979,INE067H01016,
ABIRLANUVO,EQ,1406,1408.7,1391,1402.05,1402.65,1389,379543,530974329.25,22-SEP-2016,14419,INE069A01017,
ACC,EQ,1644,1671,1640,1666.05,1667,1629.25,314131,519972859.5,22-SEP-2016,15747,INE012A01025,
ACCELYA,EQ,1448,1470,1437,1447.2,1458,1436.5,5374,7789646.95,22-SEP-2016,585,INE793A01012,
ACE,EQ,43.25,43.8,42.05,43.5,43.55,42.75,138311,5970682.25,22-SEP-2016,601,INE731H01025,
ACROPETAL,BZ,2.15,2.15,2.05,2.05,2.05,2.15,6376,13508.4,22-SEP-2016,4,INE055L01013,
ADANIENT,EQ,71.6,72.25,70.75,71.85,72,70.95,2483877,177813899.8,22-SEP-2016,9493,INE423A01024,
ADANIPORTS,EQ,273.2,277.4,271.55,275.35,276,269.7,4923688,1353650808.5,22-SEP-2016,46503,INE742F01042,
ADANIPOWER,EQ,28,28.05,27.55,27.9,27.9,27.65,2858814,79493070.5,22-SEP-2016,8087,INE814H01011,
ADANITRANS,EQ,41.1,41.6,40.1,40.45,40.35,40.7,551238,22544437.25,22-SEP-2016,2929,INE931S01010,
ADFFOODS,EQ,127.7,131.4,127.5,127.8,128,127.35,77942,10063755.05,22-SEP-2016,1329,INE982B01019,
ADHUNIK,EQ,8.15,8.15,7.85,7.9,7.85,7.85,100165,796710.95,22-SEP-2016,537,INE400H01019,
ADHUNIKIND,EQ,105,106.3,104.1,104.6,105.1,104.7,26625,2804412.85,22-SEP-2016,57,INE452L01012,
ADI,EQ,420,427.8,420,423.45,425,417.6,32650,13855636.85,22-SEP-2016,497,INE959A01019,
ADLABS,EQ,77.65,84.85,77.3,83.35,83.95,77.2,1331038,108988562.65,22-SEP-2016,7477,INE172N01012,
ADORWELD,EQ,284.9,288.05,281.6,284.15,284.6,281.9,2256,642579.6,22-SEP-2016,144,INE045A01017,
ADSL,EQ,32.4,32.5,30.9,31.3,31.3,31.9,145768,4596087.25,22-SEP-2016,903,INE102I01027,
ADVANIHOTR,EQ,53.8,57.7,53.8,55.65,57.55,52.85,16285,902422.55,22-SEP-2016,58,INE199C01026,
ADVENZYMES,EQ,1693.4,1706.3,1680,1703.5,1705,1673.9,262114,444523495.45,22-SEP-2016,12986,INE837H01012,
AEGISCHEM,EQ,172.4,173.4,168.5,171.15,171.05,169.85,808350,137922284.45,22-SEP-2016,7006,INE208C01025,
AFL,EQ,62.15,62.95,62.1,62.4,62.35,62.05,15647,977913.7,22-SEP-2016,108,INE020G01017,
AGARIND,EQ,201.35,224.65,199,221.85,224.6,197.9,230016,49492717.15,22-SEP-2016,3549,INE204E01012,
AGCNET,EQ,83.05,86.25,82.05,83.85,84.65,84.9,4490,377578.85,22-SEP-2016,114,INE676A01019,
AGRITECH,BE,28.8,29.9,27.5,28.2,28.2,28.8,6430,181097,22-SEP-2016,25,INE449G01018,
AGRODUTCH,EQ,2.5,2.5,2.4,2.45,2.5,2.55,31676,78023,22-SEP-2016,43,INE135B01014,
AHLEAST,EQ,194.5,202.85,194.25,194.5,194.5,195.35,990,194085.45,22-SEP-2016,36,INE926K01017,
AHLUCONT,EQ,297.5,310,294.25,300.45,299.7,293.4,379141,114686256.6,22-SEP-2016,1043,INE758C01029,
AHLWEST,EQ,168,175.8,166.4,173.15,171.5,169,752,129676.95,22-SEP-2016,46,INE915K01010,
AIAENG,EQ,1196.7,1196.7,1148,1154.75,1148.2,1160,12549,14509877.4,22-SEP-2016,2730,INE212H01026,
AICHAMP,BE,27,27,27,27,27,25.9,1,27,22-SEP-2016,1,INE768E01024,
AIFL,EQ,362.8,376.8,358,368.45,372,358.75,123489,45130724.75,22-SEP-2016,1454,INE428O01016,
AJANTPHARM,EQ,1983.85,2048.95,1962.2,2041.7,2046,1965.55,452171,911889024.65,22-SEP-2016,21669,INE031B01049,
AJMERA,EQ,145.9,145.9,143.5,144.35,143.8,143.7,14626,2110684.1,22-SEP-2016,367,INE298G01027,
AKSHOPTFBR,EQ,22,22.3,21.4,21.6,21.6,21.65,3310203,71940531.8,22-SEP-2016,4898,INE523B01011,
AKZOINDIA,EQ,1652,1675,1645,1654.45,1647,1647.35,27791,46269124.4,22-SEP-2016,3124,INE133A01011,
ALANKIT,EQ,142.85,146.5,141.95,144.4,144,141.35,373168,53673477.15,22-SEP-2016,3002,INE914E01032,
ALBERTDAVD,EQ,301.05,306.65,301.05,306.25,305.55,305.5,1963,599396.8,22-SEP-2016,51,INE155C01010,
ALBK,EQ,82,82.7,80.65,82.45,82.2,80,3630669,296746567.5,22-SEP-2016,18604,INE428A01015,
ALCHEM,EQ,24.45,24.5,24,24.05,24,24.2,4515,108586.55,22-SEP-2016,25,INE964B01033,
ALEMBICLTD,EQ,38.7,38.95,38.2,38.45,38.4,38.2,118364,4560089.25,22-SEP-2016,439,INE426A01027,
ALICON,EQ,342.95,343,333.1,338.6,341.9,333.3,2328,788527.35,22-SEP-2016,63,INE062D01024,
ALKALI,EQ,61.2,61.2,58.85,59.6,59.25,61.15,5048,302691.85,22-SEP-2016,93,INE773I01017,
ALKEM,EQ,1720,1750,1701.05,1739.55,1733,1694.75,88724,153617708.1,22-SEP-2016,7290,INE540L01014,
ALKYLAMINE,EQ,331,336,331,333.45,334.4,331.6,3508,1171874.45,22-SEP-2016,61,INE150B01021,
ALLCARGO,EQ,196,196.5,192.5,193.7,193.05,193.75,85343,16560049.25,22-SEP-2016,1507,INE418H01029,
ALLSEC,EQ,266,267.95,262.5,263.55,262.5,264.85,21918,5799695.55,22-SEP-2016,586,INE835G01018,
ALMONDZ,EQ,14,14.5,11.4,12.55,12.7,12.5,106278,1445466.65,22-SEP-2016,724,INE326B01027,
ALOKTEXT,EQ,3.65,3.7,3.5,3.5,3.5,3.6,3230933,11527801.8,22-SEP-2016,1274,INE270A01011,
ALPA,BE,33.9,34.65,33.85,34.65,34.65,33,20788,718799.2,22-SEP-2016,67,INE385I01010,
ALPHAGEO,EQ,959.35,969,935,941.55,944.2,951.55,17374,16496238.5,22-SEP-2016,1206,INE137C01018,
ALPSINDUS,EQ,7,7.25,6.55,6.8,6.9,6.6,279239,1915779.35,22-SEP-2016,449,INE093B01015,
AMARAJABAT,EQ,1006,1039,998.05,1032.65,1031,990.65,724987,743952329.45,22-SEP-2016,22351,INE885A01032,
AMBIKCO,EQ,815.95,815.95,796.05,801.5,796.7,809.3,8662,6962816.15,22-SEP-2016,586,INE540G01014,
AMBUJACEM,EQ,266.6,268.6,263.6,265.55,265.25,264.4,1727116,459028126.8,22-SEP-2016,23521,INE079A01024,
AMDIND,EQ,29.7,30.6,28.5,29.8,29.9,28.6,50468,1506445.7,22-SEP-2016,270,INE005I01014,
AMRUTANJAN,EQ,438.8,446.4,435,441.6,442.7,434.9,16856,7445259.25,22-SEP-2016,1078,INE098F01023,
AMTEKAUTO,EQ,45.95,46.6,45.2,46.15,46.1,45.4,2760236,126959290.35,22-SEP-2016,9096,INE130C01021,
AMTL,EQ,30.3,31.95,30,30.8,30.8,31.55,7333,229274.9,22-SEP-2016,40,INE436N01029,
ANANDAMRUB,EQ,17.4,17.4,17.4,17.4,17.4,16.6,309,5376.6,22-SEP-2016,1,INE618N01014,
ANANTRAJ,EQ,57,58.55,56.8,57.35,57.3,56.1,1394398,80176859.6,22-SEP-2016,6218,INE242C01024,
