SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
726GS2032,GS,102,102.01,101.65,101.65,101.65,102.35,23696,2416962,18-NOV-2022,10,IN0020220060,,23696,100.00
738GS2027,GS,104.5,104.5,104.1,104.37,104.1,104.56,17381,1813546.9,18-NOV-2022,19,IN0020220037,,17380,99.99
74GS2062,GS,101.05,101.09,101.05,101.09,101.09,100.65,1200,121297.2,18-NOV-2022,2,IN0020220094,,1200,100.00
754GS2036,GS,105.5,105.65,105,105.49,105.5,105.5,33270,3509973.7,18-NOV-2022,36,IN0020220029,,33270,100.00
75GS2034,GS,102,102,102,102,102,102.25,30,3060,18-NOV-2022,1,IN0020040039,,30,100.00
91D151222,TB,99.2,99.2,99.2,99.2,99.2,99,100,9920,18-NOV-2022,1,IN002022X247,,,
A2ZINFRA,EQ,10.8,10.8,10.25,10.35,10.35,10.7,496127,5217398.95,18-NOV-2022,585,INE619I01012,,416282,83.91
AAKASH,EQ,9.1,9.25,8.5,8.5,8.6,8.9,1911191,16561317.7,18-NOV-2022,2209,INE087Z01024,,854236,44.70
AAREYDRUGS,EQ,37.1,38.25,36.2,36.75,36.7,36.9,32812,1207919.1,18-NOV-2022,405,INE198H01019,,21003,64.01
AARON,BE,155.1,163.9,155.1,159.4,160.9,160.35,3642,577992.55,18-NOV-2022,110,INE721Z01010,,-,-
AARTIDRUGS,EQ,457,465.65,455,463.85,464.5,457.85,119651,55330130,18-NOV-2022,7110,INE767A01016,,61064,51.04
AARTIIND,EQ,659.1,663,646.85,653.4,654.25,655.6,709470,464262071.75,18-NOV-2022,25919,INE769A01020,,234756,33.09
AARTISURF,EQ,728.3,730.35,710.1,714.3,713.2,721.9,3992,2872243.1,18-NOV-2022,620,INE09EO01013,,2759,69.11
AARVEEDEN,EQ,25.65,25.65,24.7,24.95,25,25.65,18330,457497.65,18-NOV-2022,161,INE273D01019,,13453,73.39
AARVI,EQ,160,160,154.55,156.3,157.65,156.6,11294,1771375.95,18-NOV-2022,337,INE754X01016,,5687,50.35
AAVAS,EQ,1964,1999.6,1884.05,1895.8,1894,1962.5,111048,213709671.45,18-NOV-2022,22698,INE216P01012,,66354,59.75
ABAN,EQ,48,49.1,45.5,47.3,47.3,47.95,114216,5425345.9,18-NOV-2022,1839,INE421A01028,,62666,54.87
ABB,EQ,3125,3158.25,3062.75,3092.65,3097,3122.2,485570,1512039583.7,18-NOV-2022,34488,INE117A01022,,250202,51.53
ABBOTINDIA,EQ,19530,19799.45,19226.45,19741.25,19779,19493.95,15794,309529659.1,18-NOV-2022,4649,INE358A01014,,7543,47.76
ABCAPITAL,EQ,125.5,125.9,123.1,125,125.05,125.8,1756501,218595742.25,18-NOV-2022,13234,INE674K01013,,632538,36.01
ABFRL,EQ,310.9,311,300,305.5,305,309.5,3582447,1091201380.55,18-NOV-2022,31514,INE647O01011,,1879700,52.47
ABMINTLLTD,BE,66.9,66.9,65.3,66.9,66.9,66.9,210,14010.6,18-NOV-2022,11,INE251C01025,,-,-
ABSLAMC,EQ,434.4,434.4,425.5,427.4,427,430.8,183269,78764309,18-NOV-2022,2076,INE404A01024,,171964,93.83
ABSLBANETF,EQ,47.99,47.99,42.3,42.58,42.59,42.56,308548,13158557.34,18-NOV-2022,2263,INF209KB17D5,,303653,98.41
ABSLNN50ET,EQ,44.95,44.95,43.56,43.71,43.72,44.04,5683,248220.69,18-NOV-2022,88,INF209KB16D7,,3787,66.64
ACC,EQ,2456,2470,2414.75,2460.7,2462,2448.15,540609,1319900137.2,18-NOV-2022,24944,INE012A01025,,206708,38.24
ACCELYA,EQ,1578.55,1585.2,1500,1525.75,1562.3,1562.9,54849,85009781.3,18-NOV-2022,5506,INE793A01012,,29555,53.88
ACCURACY,EQ,187.45,191.9,187.05,189.9,190,187.45,17242,3283926.65,18-NOV-2022,791,INE648Z01015,,7964,46.19
ACE,EQ,324.45,332.5,322,324.2,323.1,323.85,396542,129414786.6,18-NOV-2022,12054,INE731H01025,,125674,31.69
ACEINTEG,EQ,67.35,67.35,65.05,67.35,67.35,64.15,11636,783514.05,18-NOV-2022,159,INE543V01017,,10928,93.92
ADANIENT,EQ,4028.35,4043,3984,4019.8,4020,4018.15,1440776,5782483471.35,18-NOV-2022,61375,INE423A01024,,219535,15.24
ADANIGREEN,EQ,2113.15,2122,2041,2085.4,2084,2102.6,1062645,2206413666.9,18-NOV-2022,43615,INE364U01010,,503110,47.35
ADANIPORTS,EQ,892.05,894.9,879.6,888.9,886.9,890.85,5384458,4782545870.25,18-NOV-2022,73359,INE742F01042,,1463114,27.17
ADANIPOWER,BE,339.95,349.8,329,336.5,336.9,336,1345504,452282060.6,18-NOV-2022,35536,INE814H01011,,-,-
ADANITRANS,EQ,3125,3158,3066.5,3116.25,3116,3117.55,853311,2653136290.8,18-NOV-2022,39673,INE931S01010,,475978,55.78
ADFFOODS,EQ,730.65,730.65,702,705.8,708.3,723.5,15611,11099629.6,18-NOV-2022,2439,INE982B01019,,7314,46.85
ADL,BE,64.95,64.95,61.2,61.55,61.55,63.75,1120,69756.95,18-NOV-2022,11,INE0CHO01012,,-,-
ADORWELD,EQ,872.25,872.3,832.35,839.8,835,865.35,6840,5834836.95,18-NOV-2022,1024,INE045A01017,,3063,44.78
ADROITINFO,EQ,21.35,21.7,20.25,20.65,20.5,20.7,85511,1802627.3,18-NOV-2022,518,INE737B01033,,68470,80.07
ADSL,EQ,105,105.15,101.95,102.75,102.9,103.75,59508,6151553.95,18-NOV-2022,1458,INE102I01027,,37137,62.41
ADVANIHOTR,EQ,79.25,80.35,79.1,80.05,79.8,79.25,17083,1363700.7,18-NOV-2022,336,INE199C01026,,11636,68.11
ADVENZYMES,EQ,277.6,281.5,276.1,279.15,281,276.2,47508,13204217,18-NOV-2022,2261,INE837H01020,,29370,61.82
AEGISCHEM,EQ,321.65,321.65,310.6,314.85,316,320.1,360364,113458387,18-NOV-2022,14791,INE208C01025,,152278,42.26
AETHER,EQ,954.7,990,954.7,978.4,985,946.1,194054,189319514.05,18-NOV-2022,9267,INE0BWX01014,,112460,57.95
AFFLE,EQ,1230,1298.9,1218,1286.95,1290,1228.1,1203847,1527039807.25,18-NOV-2022,53351,INE00WC01027,,643034,53.41
AGARIND,EQ,620,625.45,614.3,616.3,615.05,619.6,34021,21039565.35,18-NOV-2022,3740,INE204E01012,,16912,49.71
AGI,EQ,307.8,311.9,301.15,303.2,303.25,306.5,75086,22879459.6,18-NOV-2022,3551,INE415A01038,,36918,49.17
AGNI,SM,26,26,25.85,25.85,25.85,27.2,80000,2074000,18-NOV-2022,8,INE0LF301013,,70000,87.50
AGRITECH,EQ,99,99,95,95.85,95,95.75,2160,208446.25,18-NOV-2022,105,INE449G01018,,1325,61.34
AGROPHOS,EQ,36.8,38.15,36.8,37.35,37.25,36.8,54417,2038765.55,18-NOV-2022,458,INE740V01019,,24805,45.58
AGSTRA,EQ,76.05,76.45,75.05,75.4,75.45,76.05,106338,8039075.95,18-NOV-2022,1662,INE583L01014,,69718,65.56
AHLADA,BE,104,104,100.5,103.75,103.75,103.05,2170,223904.55,18-NOV-2022,37,INE00PV01013,,-,-
AHLEAST,BE,115,121.4,112.8,115.85,115.55,115.7,5312,624477.1,18-NOV-2022,113,INE926K01017,,-,-
AHLUCONT,EQ,441.9,441.9,425,432.35,431.45,439.45,214536,92415327.9,18-NOV-2022,3214,INE758C01029,,181782,84.73
AIAENG,EQ,2587.95,2702.4,2587.95,2659.05,2661,2575.05,114997,307399243.4,18-NOV-2022,19262,INE212H01026,,41840,36.38
AIRAN,EQ,17.2,17.2,17,17.2,17.2,17,54825,938872.55,18-NOV-2022,373,INE645W01026,,38219,69.71
AIROLAM,EQ,89.2,92.95,86.1,87.3,86.55,89.7,55659,4953068.7,18-NOV-2022,1101,INE801L01010,,32092,57.66
AIRTELPP,E1,465.25,468,459.7,462,462.5,465.25,1426553,657930388,18-NOV-2022,3384,IN9397D01014,,397674,27.88
AJANTPHARM,EQ,1275,1275,1243,1246.95,1248,1268.65,29642,37088292.9,18-NOV-2022,5579,INE031B01049,,14749,49.76
AJMERA,EQ,288.2,295,285.3,287.6,289.2,286.8,126728,36764240.05,18-NOV-2022,3756,INE298G01027,,49791,39.29
AJOONI,EQ,7.75,7.75,7.35,7.4,7.4,7.6,325726,2428471.1,18-NOV-2022,350,INE820Y01021,,203475,62.47
AJRINFRA,EQ,1.45,1.5,1.4,1.45,1.5,1.45,694333,1011744.85,18-NOV-2022,292,INE181G01025,,581408,83.74
AKASH,EQ,35.45,35.45,33.4,34.35,34.25,34.55,6643,228619.75,18-NOV-2022,155,INE737W01013,,2979,44.84
AKG,BE,58.8,58.8,56.45,58.4,58.5,57.5,988,57900.4,18-NOV-2022,16,INE00Y801016,,-,-
AKSHAR,EQ,45.05,45.5,44.95,45.1,45,43.85,139573,6313915.15,18-NOV-2022,714,INE256Z01017,,119437,85.57
AKSHARCHEM,EQ,315.5,318,305,306.8,305,315.7,9420,2920775.4,18-NOV-2022,906,INE542B01011,,5307,56.34
AKSHOPTFBR,EQ,10.2,10.25,10.1,10.2,10.2,10.15,150928,1532857.65,18-NOV-2022,258,INE523B01011,,117027,77.54
AKZOINDIA,EQ,2334,2400,2318.45,2339.95,2340,2333.85,54051,126979290.3,18-NOV-2022,6174,INE133A01011,,39053,72.25
ALANKIT,EQ,10.75,11.8,10.75,11.35,11.35,10.75,633614,7223522.2,18-NOV-2022,1482,INE914E01040,,299754,47.31
ALBERTDAVD,EQ,600.1,600.1,586.7,592.3,590.1,597.8,2051,1217360.35,18-NOV-2022,268,INE155C01010,,1085,52.90
ALEMBICLTD,EQ,74.55,76.45,74.4,75.35,75.3,74.15,238055,17983162.1,18-NOV-2022,2786,INE426A01027,,105593,44.36
ALICON,EQ,976,1083,969,1071.6,1083,962.75,257745,268596443.7,18-NOV-2022,16762,INE062D01024,,82674,32.08
ALKALI,EQ,125.5,127.5,121.35,122.05,122.85,124.75,53766,6668833.2,18-NOV-2022,1496,INE773I01017,,20068,37.32
ALKEM,EQ,3146.55,3179.85,3086.1,3118.95,3108,3130.85,48137,150402364.15,18-NOV-2022,7137,INE540L01014,,10864,22.57
ALKYLAMINE,EQ,2838.7,2865,2798.7,2802.85,2805.95,2824.6,29127,82547823.7,18-NOV-2022,4871,INE150B01039,,13159,45.18
ALLCARGO,EQ,472.95,485.25,455.55,462.5,464,471.35,1114136,520483418.3,18-NOV-2022,20509,INE418H01029,,207870,18.66
ALLSEC,EQ,471,477.95,462,464.9,462,470.8,4430,2071137.9,18-NOV-2022,543,INE835G01018,,2920,65.91
ALMONDZ,EQ,76.05,78.25,74,76.8,77.3,76.95,10313,782848.35,18-NOV-2022,134,INE326B01027,,7373,71.49
ALOKINDS,BE,15.65,16,15,15.5,15.5,15.6,1727999,26705690.55,18-NOV-2022,3651,INE270A01029,,-,-
ALPA,EQ,49.55,50.6,49.1,49.3,49.55,50.15,28886,1434943.85,18-NOV-2022,567,INE385I01010,,16814,58.21
ALPHAGEO,EQ,276.85,276.85,269.9,272.15,270.7,271.6,3489,950054.8,18-NOV-2022,270,INE137C01018,,2143,61.42
ALPSINDUS,EQ,2.15,2.25,2.15,2.25,2.2,2.25,23099,51174.8,18-NOV-2022,46,INE093B01015,,18399,79.65
AMARAJABAT,EQ,638.2,642.65,630.25,638.3,637.55,634.05,1183833,754509598.6,18-NOV-2022,22774,INE885A01032,,237770,20.08
AMBER,EQ,2025,2058.15,2000.15,2026.35,2030,2022.1,39186,79559262.35,18-NOV-2022,6598,INE371P01015,,16460,42.00
AMBICAAGAR,BE,29.4,30.7,29.25,29.55,29.25,29.75,16006,469547.75,18-NOV-2022,56,INE792B01012,,-,-
AMBIKCO,EQ,1571.15,1578,1526.65,1558.25,1555,1547.95,11934,18574262.75,18-NOV-2022,4476,INE540G01014,,3846,32.23
AMBUJACEM,EQ,574.5,576,563.9,574.1,574.2,574.2,4114267,2347066879.65,18-NOV-2022,94581,INE079A01024,,1188247,28.88
AMDIND,BE,60.8,60.8,60.8,60.8,60.8,63.95,16849,1024419.2,18-NOV-2022,213,INE005I01014,,-,-
AMEYA,SM,55,55,54.5,54.5,54.5,54,8000,438000,18-NOV-2022,2,INE0KT901015,,4000,50.00
AMIABLE,ST,149,149,136.05,147.3,146,143.2,104000,14839040,18-NOV-2022,65,INE0MTP01013,,100800,96.92
AMIORG,EQ,899.95,903,877.05,884,893,897.05,29084,25882205.6,18-NOV-2022,3022,INE00FF01017,,12679,43.59
AMJLAND,EQ,29.45,29.45,28.3,28.4,28.65,28.85,9098,261301.35,18-NOV-2022,114,INE606A01024,,6831,75.08
AMRUTANJAN,EQ,725.9,726.95,710,714.65,718.65,722.25,11353,8157084.2,18-NOV-2022,1534,INE098F01031,,7003,61.68
ANANDRATHI,EQ,708.75,708.75,700.05,702.6,700.2,705.7,20861,14657265.1,18-NOV-2022,1692,INE463V01026,,11210,53.74
ANANTRAJ,EQ,112,113,105,106.7,106.4,112,1853110,199801363.15,18-NOV-2022,10665,INE242C01024,,864486,46.65
ANDHRAPAP,EQ,432,435.65,427.5,429.4,430.5,431.05,55561,23940035,18-NOV-2022,2171,INE435A01028,,26757,48.16
ANDHRSUGAR,EQ,133.2,133.55,129.5,129.95,129.8,133.2,121637,15900064.25,18-NOV-2022,2305,INE715B01021,,75181,61.81
ANDREWYU,EQ,24,24.4,22.65,22.95,22.85,23.85,457009,10709110.3,18-NOV-2022,1981,INE449C01025,,245525,53.72
ANGELONE,EQ,1518.6,1540,1511.2,1517.55,1516.4,1518.6,258809,394510588.25,18-NOV-2022,14533,INE732I01013,,91405,35.32
ANIKINDS,EQ,38.4,38.7,37.2,37.35,37.2,37.8,43990,1670829,18-NOV-2022,557,INE087B01017,,26199,59.56
ANKITMETAL,EQ,6,6,5.8,5.85,5.95,5.95,69162,405912,18-NOV-2022,269,INE106I01010,,52721,76.23
ANMOL,EQ,164.9,164.9,158.15,161.35,162,159.05,10780,1741744.8,18-NOV-2022,217,INE02AR01019,,5748,53.32
ANNAPURNA,SM,148.9,148.9,142.05,145.7,145,146.5,102000,14797800,18-NOV-2022,48,INE0MGM01017,,54000,52.94
ANSALAPI,BE,23.8,23.8,23.8,23.8,23.8,25.05,82178,1955836.4,18-NOV-2022,110,INE436A01026,,-,-
ANTGRAPHIC,EQ,0.8,0.8,0.75,0.8,0.8,0.8,399242,314164.95,18-NOV-2022,318,INE414B01021,,254656,63.78
ANUP,EQ,945,947.95,902,906.35,912,939.45,10873,9985612.95,18-NOV-2022,1979,INE294Z01018,,5861,53.90
ANURAS,EQ,742.5,742.5,730.05,734.6,733,740.05,37198,27401940.95,18-NOV-2022,2106,INE930P01018,,21321,57.32
APARINDS,EQ,1571.7,1600,1505.7,1529.5,1521,1571.7,145738,226434612.45,18-NOV-2022,14822,INE372A01015,,49479,33.95
APCL,EQ,215.6,224,212.4,223.3,223.7,214.55,37068,8164451.55,18-NOV-2022,1735,INE071F01012,,21776,58.75
APCOTEXIND,EQ,494.95,494.95,482,485.45,487.5,487.4,41171,20004031.25,18-NOV-2022,3319,INE116A01032,,19305,46.89
APEX,EQ,272,275.3,270,270.4,270,271.75,23815,6471979.6,18-NOV-2022,1518,INE346W01013,,12882,54.09
APLAPOLLO,EQ,1093,1106.8,1075.25,1081.7,1090.4,1092.85,343505,376249708.6,18-NOV-2022,11508,INE702C01027,,207448,60.39
APLLTD,EQ,634.55,637.05,620,625.95,627.3,634.55,83185,51992929.65,18-NOV-2022,5893,INE901L01018,,35996,43.27
APOLLO,BE,230,242.5,220.05,240.35,240,231.1,260632,61427572.2,18-NOV-2022,1732,INE713T01010,,-,-
APOLLOHOSP,EQ,4430,4449,4320,4399.15,4387.95,4400.3,385705,1687302951.35,18-NOV-2022,37936,INE437A01024,,138328,35.86
APOLLOPIPE,EQ,473.9,478.55,466.05,473.4,475,469.2,38751,18410818.55,18-NOV-2022,2595,INE126J01016,,13545,34.95
APOLLOTYRE,EQ,276.9,281.55,270,273.3,273.4,276.7,5855231,1613785953.25,18-NOV-2022,50879,INE438A01022,,1439999,24.59
APOLSINHOT,EQ,1435,1450,1380.6,1401.75,1400.1,1402.9,1849,2624941.85,18-NOV-2022,296,INE451F01024,,1207,65.28
APTECHT,EQ,326.1,330.6,313.55,316,314.9,329.6,194767,62243547.4,18-NOV-2022,8059,INE266F01018,,87265,44.80
APTUS,EQ,321,325.7,316.95,318.55,319.2,324.9,62261,20002722.8,18-NOV-2022,3261,INE852O01025,,23224,37.30
ARCHIDPLY,EQ,67,72,66.85,69.25,70.9,67.45,52708,3586433.8,18-NOV-2022,498,INE877I01016,,37944,71.99
ARCHIES,EQ,26.75,29.5,26.5,27.55,27.6,26.1,2729629,76518735.2,18-NOV-2022,10515,INE731A01020,,1031944,37.81
ARENTERP,EQ,35.9,36,32.1,33.7,34,32.95,4086,137854.4,18-NOV-2022,117,INE610C01014,,2602,63.68
ARIES,EQ,133.05,134,130,131.95,132.9,132.3,27200,3581704.35,18-NOV-2022,793,INE298I01015,,17508,64.37
ARIHANTCAP,EQ,69.55,70.3,68.85,69.3,69.25,69.55,188554,13115025.15,18-NOV-2022,883,INE420B01036,,57627,30.56
ARIHANTSUP,EQ,228.8,228.8,215.5,223.15,221.95,227.85,78073,17360480.55,18-NOV-2022,2416,INE643K01018,,43604,55.85
ARMANFIN,EQ,1542.05,1565.8,1504.05,1511.2,1504.5,1549.6,7124,10892575.2,18-NOV-2022,1737,INE109C01017,,3530,49.55
AROGRANITE,EQ,45.9,46.35,45.25,45.5,45.25,45.9,10454,477886.45,18-NOV-2022,187,INE210C01013,,7578,72.49
ARROWGREEN,BE,137.9,138,133.1,137.5,137.5,137.25,10104,1368067.95,18-NOV-2022,110,INE570D01018,,-,-
ARSHIYA,EQ,10.6,10.6,10,10,10,10.5,1695081,17045119.45,18-NOV-2022,1224,INE968D01022,,1029415,60.73
ARSSINFRA,BE,21.5,21.6,21.15,21.5,21.5,21.4,9531,204541.7,18-NOV-2022,37,INE267I01010,,-,-
ARTEMISMED,EQ,73,73.8,71.25,72.05,71.6,72.05,85109,6144928,18-NOV-2022,1187,INE025R01021,,49495,58.15
ARTNIRMAN,EQ,66.8,67.95,63.5,64.6,65.7,66.7,8138,528775.1,18-NOV-2022,191,INE738V01013,,5100,62.67
ARVEE,EQ,103,103,97,98.65,97,97.55,2743,271733.5,18-NOV-2022,90,INE006Z01016,,1591,58.00
ARVIND,EQ,91.85,92.3,91.35,91.6,91.6,91.7,259238,23783230.3,18-NOV-2022,2430,INE034A01011,,142444,54.95
ARVINDFASN,EQ,352,355.85,333,336.35,337.5,350.55,310040,105348459.7,18-NOV-2022,12234,INE955V01021,,153018,49.35
ARVSMART,EQ,262.5,266.25,255.35,257.95,257.3,260.4,51037,13196614.45,18-NOV-2022,1356,INE034S01021,,37051,72.60
ASAHIINDIA,EQ,635,635,618.15,628.45,630,633.35,64360,40319010.85,18-NOV-2022,4268,INE439A01020,,27122,42.14
ASAHISONG,EQ,277.9,281.45,270,277.85,277,277.9,8009,2223548.75,18-NOV-2022,512,INE228I01012,,5220,65.18
ASAL,EQ,403.7,403.7,395,398.8,401,397.5,13004,5171918.7,18-NOV-2022,1205,INE900C01027,,7144,54.94
ASALCBR,EQ,444.85,445,434.05,435.8,436.95,439.5,25952,11344784.2,18-NOV-2022,2918,INE073G01016,,14245,54.89
ASHAPURMIN,EQ,80.6,82.7,80.4,81.75,81.65,80.35,126794,10309471.55,18-NOV-2022,1950,INE348A01023,,77044,60.76
ASHIANA,EQ,156.3,157,142.85,144.2,144,155.5,198583,29197164.75,18-NOV-2022,4944,INE365D01021,,100574,50.65
ASHIMASYN,EQ,14.45,14.45,14.05,14.15,14.1,14.3,17226,244298.85,18-NOV-2022,101,INE440A01010,,14986,87.00
ASHOKA,EQ,73.1,73.3,72.1,72.35,72.5,72.85,359128,26092873.55,18-NOV-2022,2783,INE442H01029,,209989,58.47
ASHOKLEY,EQ,145.5,145.85,143,144.8,144.65,144.75,9286865,1340265473.55,18-NOV-2022,69671,INE208A01029,,4666464,50.25
ASIANENE,EQ,71.25,71.6,70.25,70.45,70.95,70.6,34225,2415941.35,18-NOV-2022,472,INE276G01015,,27599,80.64
ASIANHOTNR,EQ,88,90.2,87,89.2,90.2,88.25,1229,109278.15,18-NOV-2022,37,INE363A01022,,1099,89.42
ASIANPAINT,EQ,3095,3114.85,3055.75,3095.5,3100,3071.6,1258576,3886330030.55,18-NOV-2022,96466,INE021A01026,,493202,39.19
ASIANTILES,EQ,50.8,51.9,50.5,50.75,50.85,50.8,157342,8038742.65,18-NOV-2022,1693,INE022I01019,,105960,67.34
ASPINWALL,EQ,215.95,220.7,211.05,213.8,211.5,212.25,6762,1454022.65,18-NOV-2022,231,INE991I01015,,4057,60.00
ASTEC,EQ,2238.8,2238.8,2079,2106.55,2114,2216.95,35926,77365771.8,18-NOV-2022,8226,INE563J01010,,15448,43.00
ASTERDM,EQ,222.8,226.35,219.3,221.7,220.7,221.85,558101,124174521.3,18-NOV-2022,12995,INE914M01019,,180289,32.30
ASTRAL,EQ,1890,1923.6,1866.5,1882,1884.4,1885.15,401923,761292874.3,18-NOV-2022,32943,INE006I01046,,151786,37.76
ASTRAMICRO,EQ,329.85,331.7,320.6,322.7,321.15,327.6,282610,91672750.3,18-NOV-2022,7492,INE386C01029,,107839,38.16
ASTRAZEN,EQ,3335,3363.55,3290,3303.95,3290.05,3318.5,5446,18047859.75,18-NOV-2022,1310,INE203A01020,,3181,58.41
ASTRON,EQ,34.45,34.7,34,34.05,34.05,34.3,24644,845350.2,18-NOV-2022,244,INE646X01014,,17157,69.62
ATALREAL,SM,58,67,57.25,65,66,58,408000,24731040,18-NOV-2022,61,INE0ALR01011,,273600,67.06
ATFL,EQ,784.05,791.95,765.35,775.1,775,780.1,6614,5169952.5,18-NOV-2022,704,INE209A01019,,4485,67.81
ATGL,EQ,3767.25,3773.8,3608,3644.65,3651,3753.45,219386,806013980.55,18-NOV-2022,28085,INE399L01023,,69741,31.79
ATLANTA,BE,17.45,17.45,17.45,17.45,17.45,17.8,1776,30991.2,18-NOV-2022,29,INE285H01022,,-,-
ATUL,EQ,8100,8119.95,7928,8079.6,8085.5,8082,80509,641930318.75,18-NOV-2022,11683,INE100A01010,,58201,72.29
ATULAUTO,EQ,310.4,322,308,320.3,320.75,309.05,887086,279567772.45,18-NOV-2022,17665,INE951D01028,,266939,30.09
AUBANK,EQ,614,618.6,605.9,612.2,611.5,610.9,857461,525046122.5,18-NOV-2022,19320,INE949L01017,,234169,27.31
AURDIS,SM,129.15,135.6,129.15,135.6,135.6,129.15,4000,529500,18-NOV-2022,2,INE448V01019,,4000,100.00
AURIONPRO,EQ,350.7,351,342.45,344.7,344,347.4,18882,6547651.95,18-NOV-2022,1119,INE132H01018,,11145,59.02
AUROPHARMA,EQ,476.75,476.8,465.8,469,468.95,474.35,1216305,571552963.4,18-NOV-2022,26919,INE406A01037,,290857,23.91
AURUM,BE,128,128,124.5,125.7,126,126.85,12313,1540744.25,18-NOV-2022,242,INE898S01029,,-,-
AURUMPP,X1,65,66,62.3,65.6,66,65.15,5177,335030.3,18-NOV-2022,39,IN9898S01019,,4827,93.24
AUSOMENT,EQ,72.5,75,70.3,72.15,71.65,73.85,4937,356897.4,18-NOV-2022,197,INE218C01016,,2580,52.26
AUTOAXLES,EQ,1980.35,1994,1909.45,1969.85,1990,1971.85,10040,19587999.35,18-NOV-2022,3197,INE449A01011,,5463,54.41
AUTOBEES,EQ,138.8,138.8,128.62,129.34,129.32,130.9,84899,10993290.93,18-NOV-2022,1318,INF204KC1337,,70686,83.26
AUTOIND,EQ,95.65,97.5,92,93.2,94.85,95.65,114924,10749945.8,18-NOV-2022,1570,INE718H01014,,77312,67.27
AVADHSUGAR,EQ,502.9,504.5,494.2,498.4,496.7,501.15,21612,10773710.85,18-NOV-2022,1346,INE349W01017,,10524,48.70
AVANTIFEED,EQ,427,427.7,418,424.1,424.15,425.6,201049,85047070.35,18-NOV-2022,13184,INE871C01038,,116982,58.19
AVG,SM,123.05,123.05,123.05,123.05,123.05,129.5,8400,1033620,18-NOV-2022,5,INE680Z01018,,8400,100.00
AVROIND,EQ,120.25,120.25,118.2,119.35,119.5,119.35,36218,4319166.95,18-NOV-2022,601,INE652Z01017,,18942,52.30
AVTNPL,EQ,113,113.2,107.15,108.95,108.95,112.1,152988,16852156.15,18-NOV-2022,3877,INE488D01021,,87039,56.89
AWHCL,EQ,327.5,331.95,321,325.85,327,326.5,62095,20230665.1,18-NOV-2022,3314,INE01BK01022,,37091,59.73
AWL,EQ,650,652.75,635,636.6,637.9,647.55,1292186,829416297.2,18-NOV-2022,36730,INE699H01024,,699400,54.13
AXISBANK,EQ,859.3,865.8,855,859.2,859.5,858.2,7065304,6081238666.35,18-NOV-2022,127390,INE238A01034,,3335335,47.21
AXISBNKETF,EQ,427.13,429.11,425.46,428.82,429.11,429.13,844,360599.85,18-NOV-2022,58,INF846K01X63,,665,78.79
AXISBPSETF,EQ,10.56,10.6,10.56,10.59,10.58,10.59,7477,79146.77,18-NOV-2022,404,INF846K01Z04,,3834,51.28
